# generated large 2D fixture
# 61 x 41 grid and 3 timesteps
# Chunk Coord1 Coord2 Ncount c_rho
100 2501 12505
788 2.75 0.72 5 1.7860183
789 2.8 0.72 2 0.82604616
790 2.85 0.72 3 1.1465358
791 2.9 0.72 4 1.4674836
792 2.95 0.72 5 1.7888829
793 3 0.72 2 0.83072342
794 0 0.78 4 1.53
795 0.05 0.78 5 1.8546936
796 0.1 0.78 2 0.8993533
797 0.15 0.78 3 1.2239455
798 0.2 0.78 4 1.5484369
799 0.25 0.78 5 1.8727953
800 0.3 0.78 2 0.91698905
801 0.35 0.78 3 1.2409879
802 0.4 0.78 4 1.564763
803 0.45 0.78 5 1.8882871
804 0.5 0.78 0 0.29153479
805 0.55 0.78 0 0.29448254
806 0.6 0.78 0 0.29710908
807 0.65 0.78 0 0.29939547
808 0.7 0.78 0 0.3013252
809 0.75 0.78 0 0.30288432
810 0.8 0.78 0 0.30406158
811 0.85 0.78 0 0.30484848
812 0.9 0.78 0 0.30523934
813 0.95 0.78 0 0.30523134
814 1 0.78 0 0.30482453
815 1.05 0.78 0 0.30402185
816 1.1 0.78 0 0.3028291
817 1.15 0.78 0 0.30125489
818 1.2 0.78 0 0.29931058
819 1.25 0.78 5 1.8970102
820 1.3 0.78 2 0.93437042
821 1.35 0.78 3 1.2514102
822 1.4 0.78 4 1.568151
823 1.45 0.78 5 1.8846164
824 1.5 0.78 2 0.92083174
825 1.55 0.78 3 1.2368245
826 1.6 0.78 4 1.5526235
827 1.65 0.78 5 1.8682592
828 1.7 0.78 2 0.90376311
829 1.75 0.78 3 1.2191676
830 1.8 0.78 4 1.5345059
831 1.85 0.78 5 1.8498116
832 1.9 0.78 2 0.88511873
833 1.95 0.78 3 1.2004611
834 2 0.78 4 1.5158723
835 2.05 0.78 5 1.8313856
836 2.1 0.78 2 0.86703322
837 2.15 0.78 3 1.1828467
838 2.2 0.78 4 1.4988563
839 2.25 0.78 5 1.8150907
840 2.3 0.78 2 0.85157719
841 2.35 0.78 3 1.1683411
842 2.4 0.78 4 1.4854059
843 2.45 0.78 5 1.8027926
844 2.5 0.78 2 0.84052021
845 2.55 0.78 3 1.1586051
846 2.6 0.78 4 1.4770611
847 2.65 0.78 5 1.7958993
848 2.7 0.78 2 0.8351282
849 2.75 0.78 3 1.1547533
850 2.8 0.78 4 1.4747773
851 2.85 0.78 5 1.7952001
852 2.9 0.78 2 0.83601851
853 2.95 0.78 3 1.1572267
854 3 0.78 4 1.478816
855 0 0.84 2 0.89
856 0.05 0.84 3 1.2139184
857 0.1 0.84 4 1.5378085
858 0.15 0.84 5 1.8616422
859 0.2 0.84 2 0.9053919
860 0.25 0.84 3 1.2290304
861 0.3 0.84 4 1.5525315
862 0.35 0.84 5 1.87587
863 0.4 0.84 2 0.91902158
864 0.45 0.84 0 0.28196365
865 0.5 0.84 0 0.28467491
866 0.55 0.84 0 0.28713581
867 0.6 0.84 0 0.28932855
868 0.65 0.84 0 0.29123732
869 0.7 0.84 0 0.29284833
870 0.75 0.84 0 0.29414995
871 0.8 0.84 0 0.29513278
872 0.85 0.84 0 0.29578971
873 0.9 0.84 0 0.29611602
874 0.95 0.84 0 0.29610934
875 1 0.84 0 0.29576972
876 1.05 0.84 0 0.29509961
877 1.1 0.84 0 0.29410385
878 1.15 0.84 0 0.29278964
879 1.2 0.84 0 0.29116645
880 1.25 0.84 0 0.28924602
881 1.3 0.84 4 1.5670422
882 1.35 0.84 5 1.8845709
883 1.4 0.84 2 0.92185001
884 1.45 0.84 3 1.2388991
885 1.5 0.84 4 1.5557396
886 1.55 0.84 5 1.8723942
887 1.6 0.84 2 0.90888704
888 1.65 0.84 3 1.2252436
889 1.7 0.84 4 1.54149
890 1.75 0.84 5 1.8576535
891 1.8 0.84 2 0.89376168
892 1.85 0.84 3 1.2098427
893 1.9 0.84 4 1.5259249
894 1.95 0.84 5 1.8420365
895 2 0.84 2 0.87820565
896 2.05 0.84 3 1.1944599
897 2.1 0.84 4 1.5108264
898 2.15 0.84 5 1.8273313
899 2.2 0.84 2 0.86399995
900 2.25 0.84 3 1.1808563
901 2.3 0.84 4 1.4979231
902 2.35 0.84 5 1.8152215
903 2.4 0.84 2 0.85277102
904 2.45 0.84 3 1.1705894
905 2.5 0.84 4 1.4886923
906 2.55 0.84 5 1.8070935
907 2.6 0.84 2 0.84580446
908 2.65 0.84 3 1.1648346
909 2.7 0.84 4 1.4841908
910 2.75 0.84 5 1.8038778
911 2.8 0.84 2 0.84389788
912 2.85 0.84 3 1.1642508
913 2.9 0.84 4 1.4849341
914 2.95 0.84 5 1.8059428
915 3 0.84 2 0.84726956
916 0 0.9 4 1.53
917 0.05 0.9 5 1.8531156
918 0.1 0.9 2 0.89620866
919 0.15 0.9 3 1.2192569
920 0.2 0.9 4 1.5422383
921 0.25 0.9 5 1.8651314
922 0.3 0.9 2 0.90791514
923 0.35 0.9 3 1.2305696
924 0.4 0.9 4 1.5530755
925 0.45 0.9 0 0.27541474
926 0.5 0.9 0 0.27757051
927 0.55 0.9 0 0.2795272
928 0.6 0.9 0 0.28127068
929 0.65 0.9 0 0.28278837
930 0.7 0.9 0 0.28406931
931 0.75 0.9 0 0.28510425
932 0.8 0.9 0 0.2858857
933 0.85 0.9 0 0.28640804
934 0.9 0.9 0 0.28666749
935 0.95 0.9 0 0.28666218
936 1 0.9 0 0.28639214
937 1.05 0.9 0 0.28585933
938 1.1 0.9 0 0.28506759
939 1.15 0.9 0 0.28402264
940 1.2 0.9 0 0.28273202
941 1.25 0.9 0 0.28120506
942 1.3 0.9 2 0.91945278
943 1.35 0.9 3 1.2374878
944 1.4 0.9 4 1.5553244
945 1.45 0.9 5 1.8729781
946 1.5 0.9 2 0.91046589
947 1.55 0.9 3 1.2278059
948 1.6 0.9 4 1.5450174
949 1.65 0.9 5 1.8621204
950 1.7 0.9 2 0.89913586
951 1.75 0.9 3 1.2160854
952 1.8 0.9 4 1.532991
953 1.85 0.9 5 1.849875
954 1.9 0.9 2 0.88675985
955 1.95 0.9 3 1.2036681
956 2 0.9 4 1.5206221
957 2.05 0.9 5 1.8376439
958 2.1 0.9 2 0.87475481
959 2.15 0.9 3 1.1919758
960 2.2 0.9 4 1.509327
961 2.25 0.9 5 1.8268274
962 2.3 0.9 2 0.8644952
963 2.35 0.9 3 1.1823471
964 2.4 0.9 4 1.5003987
965 2.45 0.9 5 1.8186641
966 2.5 0.9 2 0.85715565
967 2.55 0.9 3 1.1758844
968 2.6 0.9 4 1.4948595
969 2.65 0.9 5 1.8140883
970 2.7 0.9 2 0.85357648
971 2.75 0.9 3 1.1733276
972 2.8 0.9 4 1.4933436
973 2.85 0.9 5 1.8136242
974 2.9 0.9 2 0.85416746
975 2.95 0.9 3 1.1749695
976 3 0.9 4 1.4960244
977 0 0.96 2 0.89
978 0.05 0.96 3 1.2122908
979 0.1 0.96 4 1.534565
980 0.15 0.96 5 1.8568063
981 0.2 0.96 2 0.89899843
982 0.25 0.96 3 1.2211256
983 0.3 0.96 4 1.5431724
984 0.35 0.96 5 1.8651241
985 0.4 0.96 0 0.26696663
986 0.45 0.96 0 0.26868662
987 0.5 0.96 0 0.27027168
988 0.55 0.96 0 0.27171037
989 0.6 0.96 0 0.2729923
990 0.65 0.96 0 0.27410821
991 0.7 0.96 0 0.27505004
992 0.75 0.96 0 0.27581099
993 0.8 0.96 0 0.27638557
994 0.85 0.96 0 0.27676963
995 0.9 0.96 0 0.27696039
996 0.95 0.96 0 0.27695649
997 1 0.96 0 0.27675794
998 1.05 0.96 0 0.27636618
999 1.1 0.96 0 0.27578404
1000 1.15 0.96 0 0.27501572
1001 1.2 0.96 0 0.27406677
1002 1.25 0.96 0 0.27294405
1003 1.3 0.96 0 0.27165565
1004 1.35 0.96 5 1.8702109
1005 1.4 0.96 2 0.90862019
1006 1.45 0.96 3 1.226895
1007 1.5 0.96 4 1.5450479
1008 1.55 0.96 5 1.8630921
1009 1.6 0.96 2 0.90104176
1010 1.65 0.96 3 1.2189117
1011 1.7 0.96 4 1.5367173
1012 1.75 0.96 5 1.8544744
1013 1.8 0.96 2 0.89219916
1014 1.85 0.96 3 1.2099081
1015 1.9 0.96 4 1.5276176
1016 1.95 0.96 5 1.8453444
1017 2 0.96 2 0.88310477
1018 2.05 0.96 3 1.2009149
1019 2.1 0.96 4 1.5187907
1020 2.15 0.96 5 1.8367474
1021 2.2 0.96 2 0.87479983
1022 2.25 0.96 3 1.192962
1023 2.3 0.96 4 1.5112472
1024 2.35 0.96 5 1.8296678
1025 2.4 0.96 2 0.86823516
1026 2.45 0.96 3 1.1869597
1027 2.5 0.96 4 1.5058506
1028 2.55 0.96 5 1.8249159
1029 2.6 0.96 2 0.86416236
1030 2.65 0.96 3 1.1835953
1031 2.7 0.96 4 1.503219
1032 2.75 0.96 5 1.823036
1033 2.8 0.96 2 0.86304773
1034 2.85 0.96 3 1.1832541
1035 2.9 0.96 4 1.5036535
1036 2.95 0.96 5 1.8242432
1037 3 0.96 2 0.86501889
1038 0 1.02 4 1.53
1039 0.05 1.02 5 1.8514498
1040 0.1 1.02 2 0.89288919
1041 0.15 1.02 3 1.2143077
1042 0.2 1.02 4 1.5356951
1043 0.25 1.02 5 1.8570414
1044 0.3 1.02 2 0.89833679
1045 0.35 1.02 3 1.219572
1046 0.4 1.02 0 0.26073814
1047 0.45 1.02 0 0.26182672
1048 0.5 1.02 0 0.2628299
1049 0.55 1.02 0 0.26374045
1050 0.6 1.02 0 0.26455178
1051 0.65 1.02 0 0.26525803
1052 0.7 1.02 0 0.26585411
1053 0.75 1.02 0 0.26633572
1054 0.8 1.02 0 0.26669937
1055 0.85 1.02 0 0.26694244
1056 0.9 1.02 0 0.26706317
1057 0.95 1.02 0 0.2670607
1058 1 1.02 0 0.26693504
1059 1.05 1.02 0 0.2666871
1060 1.1 1.02 0 0.26631866
1061 1.15 1.02 0 0.26583239
1062 1.2 1.02 0 0.26523181
1063 1.25 1.02 0 0.26452124
1064 1.3 1.02 0 0.26370581
1065 1.35 1.02 3 1.2227914
1066 1.4 1.02 4 1.5417847
1067 1.45 1.02 5 1.8606928
1068 1.5 1.02 2 0.89952378
1069 1.55 1.02 3 1.218286
1070 1.6 1.02 4 1.5369883
1071 1.65 1.02 5 1.8556402
1072 1.7 1.02 2 0.89425136
1073 1.75 1.02 3 1.2128318
1074 1.8 1.02 4 1.5313918
1075 1.85 1.02 5 1.8499418
1076 1.9 1.02 2 0.8884922
1077 1.95 1.02 3 1.2070535
1078 2 1.02 4 1.525636
1079 2.05 1.02 5 1.8442501
1080 2.1 1.02 2 0.88290567
1081 2.15 1.02 3 1.2016125
1082 2.2 1.02 4 1.5203798
1083 2.25 1.02 5 1.8392167
1084 2.3 1.02 2 0.87813137
1085 2.35 1.02 3 1.1971318
1086 2.4 1.02 4 1.5162251
1087 2.45 1.02 5 1.8354179
1088 2.5 1.02 2 0.87471592
1089 2.55 1.02 3 1.1941244
1090 2.6 1.02 4 1.5136474
1091 2.65 1.02 5 1.8332886
1092 2.7 1.02 2 0.87305036
1093 2.75 1.02 3 1.1929346
1094 2.8 1.02 4 1.512942
1095 2.85 1.02 5 1.8330726
1096 2.9 1.02 2 0.87332537
1097 2.95 1.02 3 1.1936986
1098 3 1.02 4 1.5141895
1099 0 1.08 2 0.89
1100 0.05 1.08 3 1.2105987
1101 0.1 1.08 4 1.531193
1102 0.15 1.08 5 1.8517787
1103 0.2 1.08 2 0.89235158
1104 0.25 1.08 3 1.2129075
1105 0.3 1.08 4 1.5334424
1106 0.35 1.08 5 1.8539524
1107 0.4 1.08 0 0.25443393
1108 0.45 1.08 0 0.25488342
1109 0.5 1.08 0 0.25529765
1110 0.55 1.08 0 0.25567363
1111 0.6 1.08 0 0.25600864
1112 0.65 1.08 0 0.25630026
1113 0.7 1.08 0 0.25654639
1114 0.75 1.08 0 0.25674525
1115 0.8 1.08 0 0.25689541
1116 0.85 1.08 0 0.25699577
1117 0.9 1.08 0 0.25704563
1118 0.95 1.08 0 0.25704461
1119 1 1.08 0 0.25699272
1120 1.05 1.08 0 0.25689034
1121 1.1 1.08 0 0.25673821
1122 1.15 1.08 0 0.25653742
1123 1.2 1.08 0 0.25628943
1124 1.25 1.08 0 0.25599603
1125 1.3 1.08 0 0.25565933
1126 1.35 1.08 5 1.8552818
1127 1.4 1.08 2 0.89486606
1128 1.45 1.08 3 1.2144152
1129 1.5 1.08 4 1.5339325
1130 1.55 1.08 5 1.8534214
1131 1.6 1.08 2 0.89288557
1132 1.65 1.08 3 1.2123289
1133 1.7 1.08 4 1.5317554
1134 1.75 1.08 5 1.8511693
1135 1.8 1.08 2 0.89057471
1136 1.85 1.08 3 1.209976
1137 1.9 1.08 4 1.5293774
1138 1.95 1.08 5 1.8487833
1139 2 1.08 2 0.88819805
1140 2.05 1.08 3 1.2076258
1141 2.1 1.08 4 1.5270706
1142 2.15 1.08 5 1.8465367
1143 2.2 1.08 2 0.8860277
1144 2.25 1.08 3 1.2055474
1145 2.3 1.08 4 1.5250993
1146 2.35 1.08 5 1.8446865
1147 2.4 1.08 2 0.88431214
1148 2.45 1.08 3 1.2039788
1149 2.5 1.08 4 1.523689
1150 2.55 1.08 5 1.8434447
1151 2.6 1.08 2 0.88324778
1152 2.65 1.08 3 1.2030996
1153 2.7 1.08 4 1.5230013
1154 2.75 1.08 5 1.8429534
1155 2.8 1.08 2 0.8829565
1156 2.85 1.08 3 1.2030104
1157 2.9 1.08 4 1.5231148
1158 2.95 1.08 5 1.8432689
1159 3 1.08 2 0.88347162
1160 0 1.14 4 1.53
1161 0.05 1.14 5 1.8497433
1162 0.1 1.14 2 0.88948837
1163 0.15 1.14 3 1.2092372
1164 0.2 1.14 4 1.5289915
1165 0.25 1.14 5 1.8487531
1166 0.3 1.14 2 0.88852369
1167 0.35 1.14 3 1.208305
1168 0.4 1.14 0 0.24809845
1169 0.45 1.14 0 0.24790568
1170 0.5 1.14 0 0.24772804
1171 0.55 1.14 0 0.2475668
1172 0.6 1.14 0 0.24742312
1173 0.65 1.14 0 0.24729806
1174 0.7 1.14 0 0.2471925
1175 0.75 1.14 0 0.24710722
1176 0.8 1.14 0 0.24704282
1177 0.85 1.14 0 0.24699978
1178 0.9 1.14 0 0.2469784
1179 0.95 1.14 0 0.24697883
1180 1 1.14 0 0.24700109
1181 1.05 1.14 0 0.24704499
1182 1.1 1.14 0 0.24711024
1183 1.15 1.14 0 0.24719635
1184 1.2 1.14 0 0.2473027
1185 1.25 1.14 0 0.24742853
1186 1.3 1.14 0 0.24757293
1187 1.35 1.14 3 1.2077349
1188 1.4 1.14 4 1.5279131
1189 1.45 1.14 5 1.8481065
1190 1.5 1.14 2 0.8883135
1191 1.55 1.14 3 1.2085327
1192 1.6 1.14 4 1.5287625
1193 1.65 1.14 5 1.8490012
1194 1.7 1.14 2 0.88924715
1195 1.75 1.14 3 1.2094985
1196 1.8 1.14 4 1.5297535
1197 1.85 1.14 5 1.8500103
1198 1.9 1.14 2 0.89026701
1199 1.95 1.14 3 1.2105218
1200 2 1.14 4 1.5307728
1201 2.05 1.14 5 1.8510182
1202 2.1 1.14 2 0.89125629
1203 2.15 1.14 3 1.2114853
1204 2.2 1.14 4 1.5317036
1205 2.25 1.14 5 1.8519095
1206 2.3 1.14 2 0.89210174
1207 2.35 1.14 3 1.2122787
1208 2.4 1.14 4 1.5324393
1209 2.45 1.14 5 1.8525823
1210 2.5 1.14 2 0.89270656
1211 2.55 1.14 3 1.2128113
1212 2.6 1.14 4 1.5328958
1213 2.65 1.14 5 1.8529593
1214 2.7 1.14 2 0.8930015
1215 2.75 1.14 3 1.213022
1216 2.8 1.14 4 1.5330207
1217 2.85 1.14 5 1.8529976
1218 2.9 1.14 2 0.8929528
1219 2.95 1.14 3 1.2128867
1220 3 1.14 4 1.5327998
1221 0 1.2 2 0.89
1222 0.05 1.2 3 1.2088897
1223 0.1 1.2 4 1.5277874
1224 0.15 1.2 5 1.846701
1225 0.2 1.2 2 0.88563852
1226 0.25 1.2 3 1.2046075
1227 0.3 1.2 4 1.5236154
1228 0.35 1.2 5 1.8426694
1229 0.4 1.2 0 0.24177639
1230 0.45 1.2 0 0.24094272
1231 0.5 1.2 0 0.24017445
1232 0.55 1.2 0 0.23947712
1233 0.6 1.2 0 0.23885578
1234 0.65 1.2 0 0.23831491
1235 0.7 1.2 0 0.23785841
1236 0.75 1.2 0 0.23748958
1237 0.8 1.2 0 0.23721109
1238 0.85 1.2 0 0.23702493
1239 0.9 1.2 0 0.23693247
1240 0.95 1.2 0 0.23693437
1241 1 1.2 0 0.2370306
1242 1.05 1.2 0 0.23722048
1243 1.1 1.2 0 0.23750264
1244 1.15 1.2 0 0.23787504
1245 1.2 1.2 0 0.23833499
1246 1.25 1.2 0 0.23887917
1247 1.3 1.2 0 0.23950365
1248 1.35 1.2 5 1.8402039
1249 1.4 1.2 2 0.88097492
1250 1.45 1.2 3 1.2018111
1251 1.5 1.2 4 1.5227064
1252 1.55 1.2 5 1.8436543
1253 1.6 1.2 2 0.88464813
1254 1.65 1.2 3 1.2056806
1255 1.7 1.2 4 1.5267442
1256 1.75 1.2 5 1.8478313
1257 1.8 1.2 2 0.88893408
1258 1.85 1.2 3 1.2100446
1259 1.9 1.2 4 1.5311547
1260 1.95 1.2 5 1.8522565
1261 2 1.2 2 0.89334207
1262 2.05 1.2 3 1.2144035
1263 2.1 1.2 4 1.5354331
1264 2.15 1.2 5 1.8564234
1265 2.2 1.2 2 0.89736743
1266 2.25 1.2 3 1.2182582
1267 2.3 1.2 4 1.5390894
1268 2.35 1.2 5 1.8598549
1269 2.4 1.2 2 0.90054928
1270 2.45 1.2 3 1.2211675
1271 2.5 1.2 4 1.541705
1272 2.55 1.2 5 1.8621581
1273 2.6 1.2 2 0.90252334
1274 2.65 1.2 3 1.2227982
1275 2.7 1.2 4 1.5429806
1276 2.75 1.2 5 1.8630693
1277 2.8 1.2 2 0.90306359
1278 2.85 1.2 3 1.2229636
1279 2.9 1.2 4 1.54277
1280 2.95 1.2 5 1.8624841
1281 3 1.2 2 0.90210818
1282 0 1.26 4 1.53
1283 0.05 1.26 5 1.8480439
1284 0.1 1.26 2 0.88610196
1285 0.15 1.26 3 1.2041881
1286 0.2 1.26 4 1.5223163
1287 0.25 1.26 5 1.8404999
1288 0.3 1.26 2 0.87875217
1289 0.35 1.26 3 1.1970856
1290 0.4 1.26 0 0.23551231
1291 0.45 1.26 0 0.23404362
1292 0.5 1.26 0 0.23269014
1293 0.55 1.26 0 0.23146166
1294 0.6 1.26 0 0.23036703
1295 0.65 1.26 0 0.22941416
1296 0.7 1.26 0 0.22860994
1297 0.75 1.26 0 0.22796017
1298 0.8 1.26 0 0.22746954
1299 0.85 1.26 0 0.22714159
1300 0.9 1.26 0 0.2269787
1301 0.95 1.26 0 0.22698203
1302 1 1.26 0 0.22715157
1303 1.05 1.26 0 0.22748609
1304 1.1 1.26 0 0.22798318
1305 1.15 1.26 0 0.22863924
1306 1.2 1.26 0 0.22944954
1307 1.25 1.26 0 0.23040823
1308 1.3 1.26 0 0.23150838
1309 1.35 1.26 3 1.1927421
1310 1.4 1.26 4 1.5141003
1311 1.45 1.26 5 1.8355734
1312 1.5 1.26 2 0.8771507
1313 1.55 1.26 3 1.1988207
1314 1.6 1.26 4 1.5205715
1315 1.65 1.26 5 1.8423904
1316 1.7 1.26 2 0.88426415
1317 1.75 1.26 3 1.2061794
1318 1.8 1.26 4 1.5281222
1319 1.85 1.26 5 1.8500785
1320 1.9 1.26 2 0.89203429
1321 1.95 1.26 3 1.2139754
1322 2 1.26 4 1.5358878
1323 2.05 1.26 5 1.8577577
1324 2.1 1.26 2 0.89957153
1325 2.15 1.26 3 1.2213163
1326 2.2 1.26 4 1.5429793
1327 2.25 1.26 5 1.8645486
1328 2.3 1.26 2 0.90601292
1329 2.35 1.26 3 1.2273616
1330 2.4 1.26 4 1.5485849
1331 2.45 1.26 5 1.8696739
1332 2.5 1.26 2 0.91062098
1333 2.55 1.26 3 1.2314191
1334 2.6 1.26 4 1.5520626
1335 2.65 1.26 5 1.8725468
1336 2.7 1.26 2 0.91286813
1337 2.75 1.26 3 1.2330244
1338 2.8 1.26 4 1.5530144
1339 2.85 1.26 5 1.8728382
1340 2.9 1.26 2 0.91249709
1341 2.95 1.26 3 1.2319936
1342 3 1.26 4 1.5513312
1343 0 1.32 2 0.89
1344 0.05 1.32 3 1.207212
1345 0.1 1.32 4 1.524444
1346 0.15 1.32 5 1.8417162
1347 0.2 1.32 2 0.87904826
1348 0.25 1.32 3 1.1964594
1349 0.3 1.32 4 1.5139682
1350 0.35 1.32 5 1.8315929
1351 0.4 1.32 2 0.8693504
1352 0.45 1.32 0 0.22725705
1353 0.5 1.32 0 0.22532791
1354 0.55 1.32 0 0.22357692
1355 0.6 1.32 0 0.22201672
1356 0.65 1.32 0 0.22065858
1357 0.7 1.32 0 0.21951231
1358 0.75 1.32 0 0.21858618
1359 0.8 1.32 0 0.21788687
1360 0.85 1.32 0 0.21741944
1361 0.9 1.32 0 0.21718727
1362 0.95 1.32 0 0.21719202
1363 1 1.32 0 0.21743367
1364 1.05 1.32 0 0.21791047
1365 1.1 1.32 0 0.21861898
1366 1.15 1.32 0 0.21955407
1367 1.2 1.32 0 0.22070901
1368 1.25 1.32 0 0.22207545
1369 1.3 1.32 4 1.5036435
1370 1.35 1.32 5 1.8254019
1371 1.4 1.32 2 0.8673379
1372 1.45 1.32 3 1.1894375
1373 1.5 1.32 4 1.5116856
1374 1.55 1.32 5 1.834066
1375 1.6 1.32 2 0.87656138
1376 1.65 1.32 3 1.1991538
1377 1.7 1.32 4 1.5218246
1378 1.75 1.32 5 1.8445544
1379 1.8 1.32 2 0.88732346
1380 1.85 1.32 3 1.2101119
1381 1.9 1.32 4 1.5328995
1382 1.95 1.32 5 1.8556662
1383 2 1.32 2 0.89839198
1384 2.05 1.32 0 0.26105716
1385 2.1 1.32 0 0.2636425
1386 2.15 1.32 0 0.26612933
1387 2.2 1.32 0 0.2684997
1388 2.25 1.32 0 0.27073649
1389 2.3 1.32 4 1.5528235
1390 2.35 1.32 5 1.8747458
1391 2.4 1.32 2 0.91648937
1392 2.45 1.32 3 1.2380417
1393 2.5 1.32 4 1.5593915
1394 2.55 1.32 5 1.8805291
1395 2.6 1.32 2 0.92144626
1396 2.65 1.32 3 1.2421364
1397 2.7 1.32 4 1.5625944
1398 2.75 1.32 5 1.8828171
1399 2.8 1.32 2 0.92280284
1400 2.85 1.32 3 1.2425517
1401 2.9 1.32 4 1.5620656
1402 2.95 1.32 5 1.8813479
1403 3 1.32 2 0.92040381
1404 0 1.38 4 1.53
1405 0.05 1.38 5 1.8463997
1406 0.1 1.38 2 0.8828253
1407 0.15 1.38 3 1.1993028
1408 0.2 1.38 4 1.5158575
1409 0.25 1.38 5 1.8325143
1410 0.3 1.38 2 0.86929735
1411 0.35 1.38 3 1.1862299
1412 0.4 1.38 4 1.5033341
1413 0.45 1.38 0 0.22063085
1414 0.5 1.38 0 0.21813966
1415 0.55 1.38 0 0.21587851
1416 0.6 1.38 0 0.21386375
1417 0.65 1.38 0 0.21210992
1418 0.7 1.38 0 0.21062967
1419 0.75 1.38 0 0.20943371
1420 0.8 1.38 0 0.20853066
1421 0.85 1.38 0 0.20792705
1422 0.9 1.38 0 0.20762723
1423 0.95 1.38 0 0.20763337
1424 1 1.38 0 0.20794542
1425 1.05 1.38 0 0.20856114
1426 1.1 1.38 0 0.20947607
1427 1.15 1.38 0 0.21068361
1428 1.2 1.38 0 0.21217504
1429 1.25 1.38 0 0.21393959
1430 1.3 1.38 2 0.85596452
1431 1.35 1.38 3 1.1782352
1432 1.4 1.38 4 1.5007353
1433 1.45 1.38 5 1.8234466
1434 1.5 1.38 2 0.86634972
1435 1.55 1.38 3 1.1894236
1436 1.6 1.38 4 1.512646
1437 1.65 1.38 5 1.8359938
1438 1.7 1.38 2 0.87944265
1439 1.75 1.38 3 1.2029678
1440 1.8 1.38 4 1.5265437
1441 1.85 1.38 5 1.8501445
1442 1.9 1.38 2 0.8937443
1443 1.95 1.38 0 0.25731707
1444 2 1.38 0 0.260837
1445 2.05 1.38 0 0.26427868
1446 2.1 1.38 0 0.26761727
1447 2.15 1.38 0 0.27082864
1448 2.2 1.38 0 0.27388962
1449 2.25 1.38 0 0.2767781
1450 2.3 1.38 0 0.27947322
1451 2.35 1.38 0 0.28195553
1452 2.4 1.38 4 1.5642071
1453 2.45 1.38 5 1.8862117
1454 2.5 1.38 2 0.92795476
1455 2.55 1.38 3 1.2494238
1456 2.6 1.38 4 1.5706082
1457 2.65 1.38 5 1.8914993
1458 2.7 1.38 2 0.93209084
1459 2.75 1.38 3 1.2523784
1460 2.8 1.38 4 1.57236
1461 2.85 1.38 5 1.8920357
1462 2.9 1.38 2 0.93140791
1463 2.95 1.38 3 1.2504811
1464 3 1.38 4 1.569262
1465 0 1.44 2 0.89
1466 0.05 1.44 3 1.2056127
1467 0.1 1.44 4 1.5212572
1468 0.15 1.44 5 1.8369647
1469 0.2 1.44 2 0.87276639
1470 0.25 1.44 3 1.1886925
1471 0.3 1.44 4 1.5047725
1472 0.35 1.44 5 1.8210346
1473 0.4 1.44 2 0.85750586
1474 0.45 1.44 3 1.1742118
1475 0.5 1.44 0 0.21117608
1476 0.55 1.44 0 0.20842073
1477 0.6 1.44 0 0.20596561
1478 0.65 1.44 0 0.20382845
1479 0.7 1.44 0 0.20202467
1480 0.75 1.44 0 0.20056731
1481 0.8 1.44 0 0.19946689
1482 0.85 1.44 0 0.19873134
1483 0.9 1.44 0 0.19836599
1484 0.95 1.44 0 0.19837347
1485 1 1.44 0 0.19875373
1486 1.05 1.44 0 0.19950402
1487 1.1 1.44 0 0.20061893
1488 1.15 1.44 0 0.20209039
1489 1.2 1.44 0 0.2039078
1490 1.25 1.44 3 1.166058
1491 1.3 1.44 4 1.4885255
1492 1.35 1.44 5 1.8112925
1493 1.4 1.44 2 0.85433899
1494 1.45 1.44 3 1.177643
1495 1.5 1.44 4 1.5011806
1496 1.55 1.44 5 1.8249263
1497 1.6 1.44 2 0.86885304
1498 1.65 1.44 3 1.1929325
1499 1.7 1.44 4 1.5171352
1500 1.75 1.44 5 1.8414308
1501 1.8 1.44 2 0.88578821
1502 1.85 1.44 3 1.2101761
1503 1.9 1.44 0 0.25456268
1504 1.95 1.44 0 0.25891633
1505 2 1.44 0 0.2632056
1506 2.05 1.44 0 0.26739952
1507 2.1 1.44 0 0.2714678
1508 2.15 1.44 0 0.27538107
1509 2.2 1.44 0 0.27911107
1510 2.25 1.44 0 0.28263087
1511 2.3 1.44 0 0.28591505
1512 2.35 1.44 0 0.28893991
1513 2.4 1.44 0 0.29168359
1514 2.45 1.44 3 1.2541263
1515 2.5 1.44 4 1.5762504
1516 2.55 1.44 5 1.8980405
1517 2.6 1.44 2 0.93948373
1518 2.65 1.44 3 1.2605697
1519 2.7 1.44 4 1.5812905
1520 2.75 1.44 5 1.9016409
1521 2.8 1.44 2 0.94161845
1522 2.85 1.44 3 1.2612233
1523 2.9 1.44 4 1.5804583
1524 2.95 1.44 5 1.8993289
1525 3 1.44 2 0.93784333
1526 0 1.5 4 1.53
1527 0.05 1.5 5 1.8448568
1528 0.1 1.5 2 0.87975067
1529 0.15 1.5 3 1.1947186
1530 0.2 1.5 4 1.5097968
1531 0.25 1.5 5 1.825021
1532 0.3 1.5 2 0.86042547
1533 0.35 1.5 3 1.1760435
1534 0.4 1.5 4 1.4919068
1535 0.45 1.5 5 1.808045
1536 0.5 1.5 2 0.84448628
1537 0.55 1.5 0 0.20125615
1538 0.6 1.5 0 0.19837799
1539 0.65 1.5 0 0.19587257
1540 0.7 1.5 0 0.19375799
