# generated large cluster fixture
# 1200 clusters and 3 timesteps
# Chunk c_x c_y c_z vx vy vz Ncount
100 1200 315900
339 7.0022662 4.2271811 0.6456713 -1.7265921 -1.099562 0.078580217 199
340 2.4186741 7.5408896 2.8418237 -1.7415329 -1.0983232 0.087947413 395
341 9.835082 2.8545981 2.0379761 -1.7548002 -1.0962838 0.097282862 93
342 5.2514898 6.1683066 1.2341286 -1.7663813 -1.0934453 0.10658319 293
343 0.6678977 1.4820151 0.43028099 -1.776265 -1.0898097 0.11584505 495
344 8.0843056 4.7957236 2.6264334 -1.7844419 -1.0853797 0.12506508 199
345 3.5007134 0.10943214 1.8225858 -1.790904 -1.0801585 0.13423997 405
346 10.917121 3.4231406 1.0187383 -1.7956452 -1.0741499 0.1433664 113
347 6.3335292 6.7368491 0.21489068 -1.798661 -1.0673583 0.15244108 323
348 1.749937 2.0505576 2.4110431 -1.7999484 -1.0597886 0.16146073 35
349 9.1663449 5.3642661 1.6071955 -1.7995061 -1.0514464 0.17042209 249
350 4.5827528 0.67797464 0.80334795 -1.7973347 -1.0423378 0.17932193 465
351 11.999161 3.9916831 2.9995004 -1.7934362 -1.0324693 0.18815703 183
352 7.4155685 7.3053916 2.1956528 -1.7878143 -1.0218482 0.19692422 403
353 2.8319763 2.6191001 1.3918052 -1.7804745 -1.0104822 0.20562032 125
354 10.248384 5.9328086 0.58795764 -1.7714238 -0.99837965 0.21424219 349
355 5.6647921 1.2465171 2.7841101 -1.7606708 -0.98554929 0.22278672 75
356 1.0811999 4.5602256 1.9802625 -1.748226 -0.97200052 0.23125083 303
357 8.4976078 7.8739341 1.1764149 -1.7341013 -0.95774319 0.23963145 33
358 3.9140157 3.1876426 0.37256733 -1.7183103 -0.94278772 0.24792558 265
359 11.330424 6.5013511 2.5687198 -1.7008681 -0.927145 0.2561302 499
360 6.7468314 1.8150596 1.7648722 -1.6817915 -0.91082643 0.26424237 235
361 2.1632393 5.1287681 0.9610246 -1.6610988 -0.8938439 0.27225915 473
362 9.5796471 0.44247662 0.15717702 -1.6388099 -0.87620981 0.28017764 213
363 4.996055 3.7561851 2.3533294 -1.6149463 -0.85793699 0.28799499 455
364 0.41246286 7.0698936 1.5494819 -1.5895308 -0.83903878 0.29570839 199
365 7.8288707 2.3836021 0.74563429 -1.5625879 -0.81952894 0.30331503 445
366 3.2452786 5.6973106 2.9417867 -1.5341435 -0.79942171 0.31081218 193
367 10.661686 1.0110191 2.1379391 -1.5042249 -0.77873173 0.31819713 443
368 6.0780943 4.3247276 1.3340916 -1.4728608 -0.75747409 0.32546721 195
369 1.4945022 7.6384361 0.53024398 -1.4400814 -0.73566429 0.3326198 449
370 8.91091 2.9521446 2.7263964 -1.4059182 -0.71331822 0.33965233 205
371 4.3273179 6.2658531 1.9225488 -1.3704041 -0.69045217 0.34656224 463
372 11.743726 1.5795616 1.1187012 -1.3335731 -0.66708281 0.35334704 223
373 7.1601336 4.8932701 0.31485367 -1.2954606 -0.64322718 0.36000429 485
374 2.5765415 0.20697861 2.5110061 -1.2561033 -0.61890267 0.36653159 249
375 9.9929494 3.5206871 1.7071585 -1.215539 -0.594127 0.37292657 15
376 5.4093572 6.8343956 0.90331094 -1.1738066 -0.56891824 0.37918692 283
377 0.8257651 2.1481041 0.099463362 -1.1309463 -0.54329476 0.3853104 53
378 8.242173 5.4618126 2.2956158 -1.0869993 -0.51727525 0.39129478 325
379 3.6585808 0.77552111 1.4917682 -1.0420077 -0.49087866 0.39713791 99
380 11.074989 4.0892296 0.68792063 -0.99601481 -0.46412425 0.40283768 375
381 6.4913966 7.4029381 2.8840731 -0.94906485 -0.43703151 0.40839202 153
382 1.9078044 2.7166466 2.0802255 -0.90120291 -0.40962019 0.41379894 433
383 9.3242123 6.0303551 1.2763779 -0.85247498 -0.38191028 0.41905649 215
384 4.7406202 1.3440636 0.47253032 -0.80292789 -0.35392198 0.42416276 499
385 0.15702803 4.6577721 2.6686827 -0.75260925 -0.32567568 0.42911591 285
386 7.5734359 7.9714806 1.8648352 -0.70156741 -0.29719197 0.43391415 73
387 2.9898438 3.2851891 1.0609876 -0.64985142 -0.26849163 0.43855576 363
388 10.406252 6.5988976 0.25714001 -0.59751097 -0.23959557 0.44303905 155
389 5.8226595 1.9126061 2.4532924 -0.54459636 -0.21052485 0.44736241 449
390 1.2390674 5.2263146 1.6494449 -0.49115843 -0.18130067 0.45152428 245
391 8.6554752 0.54002309 0.84559728 -0.43724854 -0.15194433 0.45552315 43
392 4.0718831 3.8537316 0.041749702 -0.38291848 -0.12247723 0.45935759 343
393 11.488291 7.1674401 2.2379021 -0.32822047 -0.09292085 0.4630262 145
394 6.9046988 2.4811486 1.4340545 -0.27320707 -0.063296733 0.46652766 449
395 2.3211067 5.7948571 0.63020697 -0.21793113 -0.033626477 0.46986071 255
396 9.7375145 1.1085656 2.8263594 -0.16244578 -0.0039317079 0.47302415 63
397 5.1539224 4.4222741 2.0225118 -0.10680433 0.025765927 0.47601683 373
398 0.57033027 7.7359826 1.2186642 -0.051060256 0.05544478 0.47883767 185
399 7.9867381 3.0496911 0.41481666 0.0047328887 0.085083216 0.48148566 499
400 3.403146 6.3633996 2.6109691 0.060521485 0.11465963 0.48395984 315
401 10.819554 1.6771081 1.8071215 0.11625192 0.14415246 0.48625931 133
402 6.2359617 4.9908166 1.0032739 0.17187066 0.17354021 0.48838325 453
403 1.6523696 0.30452508 0.19942635 0.22732423 0.20280146 0.49033088 275
404 9.0687775 3.6182336 2.3955788 0.28255937 0.23191488 0.49210152 99
405 4.4851853 6.9319421 1.5917312 0.33752298 0.26085924 0.49369451 425
406 11.901593 2.2456506 0.78788362 0.39216227 0.28961344 0.49510928 253
407 7.3180011 5.5593591 2.984036 0.44642471 0.31815653 0.49634532 83
408 2.7344089 0.87306758 2.1801885 0.50025818 0.3464677 0.49740219 415
409 10.150817 4.1867761 1.3763409 0.55361094 0.3745263 0.4982795 249
410 5.5672247 7.5004846 0.57249331 0.60643172 0.4023119 0.49897694 85
411 0.98363252 2.8141931 2.7686457 0.65866976 0.42980423 0.49949425 423
412 8.4000404 6.1279016 1.9647982 0.71027487 0.45698324 0.49983125 263
413 3.8164482 1.4416101 1.1609506 0.76119747 0.48382914 0.49998781 105
414 11.232856 4.7553186 0.357103 0.81138861 0.51032235 0.49996389 449
415 6.649264 0.069027068 2.5532554 0.86080007 0.53644356 0.49975948 295
416 2.0656718 3.3827356 1.7494078 0.90938437 0.56217372 0.49937467 143
417 9.4820797 6.6964441 0.94556027 0.95709482 0.58749408 0.49880959 493
418 4.8984876 2.0101526 0.14171269 1.0038856 0.61238619 0.49806444 345
419 0.31489544 5.3238611 2.3378651 1.0497117 0.63683189 0.4971395 199
420 7.7313033 0.63756956 1.5340175 1.0945291 0.66081337 0.49603509 55
421 3.1477112 3.9512781 0.73016996 1.1382947 0.68431315 0.49475163 413
422 10.564119 7.2649866 2.9263224 1.1809666 0.70731409 0.49328956 273
423 5.9805269 2.5786951 2.1224748 1.2225036 0.72979943 0.49164942 135
424 1.3969348 5.8924036 1.3186272 1.2628659 0.75175278 0.4898318 499
425 8.8133426 1.2061121 0.51477965 1.3020146 0.77315814 0.48783735 365
426 4.2297505 4.5198206 2.7109321 1.3399123 0.7939999 0.4856668 233
427 11.646158 7.8335291 1.9070845 1.3765223 0.81426286 0.48332094 103
428 7.0625662 3.1472376 1.1032369 1.4118097 0.83393227 0.48080059 475
429 2.4789741 6.4609461 0.29938934 1.4457404 0.85299378 0.47810669 349
430 9.895382 1.7746546 2.4955418 1.4782818 0.87143349 0.47524019 225
431 5.3117898 5.0883631 1.6916942 1.5094028 0.88923796 0.47220214 103
432 0.72819768 0.40207155 0.88784661 1.5390733 0.90639422 0.46899362 483
433 8.1446055 3.71578 0.083999033 1.5672649 0.92288976 0.46561581 365
434 3.5610134 7.0294885 2.2801515 1.5939505 0.93871255 0.46206991 249
435 10.977421 2.343197 1.4763039 1.6191044 0.95385107 0.45835721 135
436 6.3938291 5.6569055 0.6724563 1.6427025 0.96829426 0.45447905 23
437 1.810237 0.97061405 2.8686087 1.664722 0.98203162 0.45043682 413
438 9.2266449 4.2843225 2.0647611 1.6851419 0.99505312 0.446232 305
439 4.6430527 7.598031 1.2609136 1.7039425 1.0073493 0.44186608 199
440 0.0594606 2.9117395 0.45706599 1.7211058 1.0189111 0.43734066 95
441 7.4758685 6.225448 2.6532184 1.7366152 1.0297302 0.43265737 493
442 2.8922763 1.5391565 1.8493708 1.7504558 1.0397987 0.42781789 393
443 10.308684 4.852865 1.0455233 1.7626144 1.0491092 0.42282397 295
444 5.7250921 0.16657354 0.24167568 1.7730793 1.0576549 0.41767742 199
445 1.1414999 3.480282 2.4378281 1.7818403 1.0654297 0.41238009 105
446 8.5579078 6.7939905 1.6339805 1.7888892 1.0724278 0.40693389 13
447 3.9743157 2.107699 0.83013295 1.794219 1.0786441 0.4013408 423
448 11.390724 5.4214075 0.026285374 1.7978248 1.0840742 0.39560283 335
449 6.8071314 0.73511603 2.2224378 1.799703 1.088714 0.38972205 249
450 2.2235393 4.0488245 1.4185902 1.7998518 1.0925602 0.38370058 165
451 9.6399471 7.362533 0.61474264 1.7982711 1.09561 0.3775406 83
452 5.056355 2.6762415 2.8108951 1.7949624 1.0978611 0.37124433 3
453 0.47276285 5.98995 2.0070475 1.7899288 1.099312 0.36481405 425
454 7.8891707 1.3036585 1.2031999 1.7831753 1.0999615 0.35825208 349
455 3.3055786 4.617367 0.39935233 1.7747083 1.0998091 0.35156078 275
456 10.721986 7.9310755 2.5955048 1.7645359 1.0988551 0.34474257 203
457 6.1383943 3.244784 1.7916572 1.752668 1.0971 0.33779991 133
458 1.5548022 6.5584925 0.9878096 1.7391159 1.0945452 0.33073531 65
459 8.97121 1.872201 0.18396202 1.7238926 1.0911925 0.32355131 499
460 4.3876179 5.1859095 2.3801144 1.7070128 1.0870444 0.31625052 435
461 11.804026 0.49961802 1.5762669 1.6884926 1.0821039 0.30883557 373
462 7.2204336 3.8133265 0.77241929 1.66835 1.0763746 0.30130913 313
463 2.6368415 7.127035 2.9685717 1.6466042 1.0698606 0.29367392 255
464 10.053249 2.4407435 2.1647241 1.6232762 1.0625668 0.2859327 199
465 5.4696572 5.754452 1.3608766 1.5983883 1.0544984 0.27808825 145
466 0.88606509 1.0681605 0.55702898 1.5719645 1.0456613 0.27014343 93
467 8.302473 4.381869 2.7531814 1.5440301 1.036062 0.26210108 43
468 3.7188808 7.6955775 1.9493338 1.514612 1.0257074 0.25396412 495
469 11.135289 3.009286 1.1454863 1.4837386 1.0146052 0.24573547 449
470 6.5516966 6.3229945 0.34163867 1.4514393 1.0027633 0.23741813 405
471 1.9681044 1.636703 2.5377911 1.4177454 0.99019048 0.22901507 363
472 9.3845123 4.9504115 1.7339435 1.3826891 0.97689584 0.22052935 323
473 4.8009201 0.26412001 0.93009594 1.3463041 0.96288909 0.21196401 285
474 0.21732801 3.5778285 0.12624836 1.3086255 0.94818044 0.20332216 249
475 7.6337359 6.891537 2.3224008 1.2696893 0.9327806 0.19460691 215
476 3.0501437 2.2052455 1.5185532 1.2295331 0.91670081 0.18582141 183
477 10.466552 5.518954 0.71470563 1.1881954 0.89995279 0.17696883 153
478 5.8829595 0.8326625 2.9108581 1.1457159 0.88254874 0.16805237 125
479 1.2993673 4.146371 2.1070105 1.1021355 0.86450135 0.15907524 99
480 8.7157752 7.4600795 1.3031629 1.057496 0.84582377 0.15004069 75
481 4.1321831 2.773788 0.49931532 1.0118404 0.82652963 0.14095197 53
482 11.548591 6.0874965 2.6954677 0.96521244 0.80663299 0.13181237 33
483 6.9649988 1.401205 1.8916202 0.91765699 0.78614834 0.12262519 15
484 2.3814067 4.7149135 1.0877726 0.86921975 0.76509063 0.11339375 499
485 9.7978145 0.028621996 0.28392501 0.81994725 0.7434752 0.10412137 485
486 5.2142224 3.3423305 2.4800774 0.76988684 0.72131781 0.094811399 473
487 0.63063025 6.656039 1.6762299 0.71908664 0.69863461 0.085467206 463
488 8.0470381 1.9697475 0.87238228 0.66759544 0.67544214 0.07609216 455
489 3.463446 5.283456 0.068534705 0.61546274 0.6517573 0.066689645 449
490 10.879854 0.59716449 2.2646871 0.56273863 0.62759736 0.057263056 445
491 6.2962617 3.910873 1.4608396 0.50947377 0.60297993 0.047815796 443
492 1.7126696 7.2245815 0.65699197 0.45571934 0.57792295 0.038351275 443
493 9.1290774 2.53829 2.8531444 0.401527 0.55244469 0.02887291 445
494 4.5454853 5.8519985 2.0492968 0.34694883 0.52656372 0.019384121 449
495 11.961893 1.165707 1.2454492 0.29203726 0.50029892 0.0098883357 455
496 7.378301 4.4794155 0.44160166 0.23684507 0.47366941 0.00038898035 463
497 2.7947089 7.793124 2.6377541 0.18142529 0.44669463 -0.0091105154 473
498 10.211117 3.1068325 1.8339065 0.12583117 0.41939422 -0.018606722 485
499 5.6275246 6.420541 1.0300589 0.070116138 0.39178809 -0.028096213 499
500 1.0439325 1.7342495 0.22621135 0.014333731 0.36389637 -0.03757556 15
501 8.4603404 5.047958 2.4223638 -0.04146245 0.33573938 -0.047041344 33
502 3.8767482 0.36166648 1.6185162 -0.097218789 0.30733765 -0.056490146 53
503 11.293156 3.675375 0.81466862 -0.15288171 0.27871189 -0.065918555 75
504 6.709564 6.9890835 0.010821046 -0.20839772 0.24988296 -0.075323169 99
505 2.1259718 2.302792 2.2069735 -0.26371348 0.22087187 -0.084700592 125
506 9.5423797 5.6165005 1.4031259 -0.31877583 0.19169978 -0.094047439 153
507 4.9587876 0.93020897 0.59927831 -0.37353186 0.16238795 -0.10336034 183
508 0.37519542 4.2439175 2.7954307 -0.42792895 0.13295774 -0.11263592 215
509 7.7916033 7.557626 1.9915832 -0.48191484 0.10343062 -0.12187084 249
510 3.2080112 2.8713345 1.1877356 -0.53543764 0.073828095 -0.13106178 285
511 10.624419 6.185043 0.383888 -0.58844593 0.044171755 -0.14020539 323
512 6.0408269 1.4987515 2.5800404 -0.64088877 0.014483217 -0.1492984 363
513 1.4572347 4.81246 1.7761929 -0.69271577 -0.015215879 -0.15833751 405
514 8.8736426 0.12616847 0.97234527 -0.74387711 -0.044903884 -0.16731946 449
515 4.2900505 3.439877 0.1684977 -0.79432365 -0.074559156 -0.17624102 495
516 11.706458 6.7535855 2.3646501 -0.84400691 -0.10416008 -0.18509895 43
517 7.1228662 2.067294 1.5608025 -0.89287914 -0.13368507 -0.19389006 93
518 2.5392741 5.3810025 0.75695496 -0.94089338 -0.16311261 -0.20261118 145
519 9.9556819 0.69471096 2.9531074 -0.98800349 -0.19242125 -0.21125916 199
520 5.3720898 4.0084195 2.1492598 -1.0341642 -0.22158963 -0.21983088 255
521 0.78849767 7.322128 1.3454122 -1.0793312 -0.25059647 -0.22832324 313
522 8.2049055 2.6358365 0.54156465 -1.123461 -0.27942064 -0.23673318 373
523 3.6213134 5.949545 2.7377171 -1.1665112 -0.30804113 -0.24505766 435
524 11.037721 1.2632535 1.9338695 -1.2084406 -0.33643707 -0.25329367 499
525 6.4541291 4.576962 1.1300219 -1.2492087 -0.36458776 -0.26143825 65
526 1.870537 7.8906705 0.32617435 -1.2887764 -0.39247268 -0.26948846 133
527 9.2869449 3.204379 2.5223268 -1.3271057 -0.42007151 -0.27744138 203
528 4.7033527 6.5180875 1.7184792 -1.3641597 -0.44736412 -0.28529415 275
529 0.11976059 1.8317959 0.91463161 -1.399903 -0.47433062 -0.29304393 349
530 7.5361685 5.1455044 0.11078404 -1.434301 -0.50095136 -0.30068793 425
531 2.9525763 0.45921295 2.3069365 -1.4673207 -0.52720693 -0.30822338 3
532 10.368984 3.7729214 1.5030889 -1.4989305 -0.55307819 -0.31564756 83
533 5.785392 7.0866299 0.6992413 -1.5290999 -0.57854627 -0.3229578 165
534 1.2017999 2.4003384 2.8953937 -1.5577999 -0.60359263 -0.33015146 249
535 8.6182078 5.7140469 2.0915461 -1.5850031 -0.62819899 -0.33722593 335
536 4.0346156 1.0277554 1.2876986 -1.6106831 -0.65234742 -0.34417867 423
537 11.451024 4.3414639 0.483851 -1.6348155 -0.67602032 -0.35100717 13
538 6.8674314 7.6551724 2.6800034 -1.6573769 -0.69920043 -0.35770895 105
539 2.2838392 2.9688809 1.8761558 -1.6783457 -0.72187085 -0.36428161 199
540 9.7002471 6.2825894 1.0723083 -1.6977017 -0.74401506 -0.37072276 295
541 5.116655 1.5962979 0.26846069 -1.7154263 -0.76561692 -0.37703009 393
542 0.53306283 4.9100064 2.4646131 -1.7315026 -0.78666067 -0.38320131 493
543 7.9494707 0.22371494 1.6607655 -1.745915 -0.80713099 -0.3892342 95
544 3.3658786 3.5374234 0.85691795 -1.7586498 -0.82701294 -0.39512659 199
545 10.782286 6.8511319 0.053070377 -1.7696946 -0.84629204 -0.40087633 305
546 6.1986943 2.1648404 2.2492228 -1.7790389 -0.86495423 -0.40648137 413
547 1.6151022 5.4785489 1.4453752 -1.7866736 -0.8829859 -0.41193966 23
548 9.03151 0.79225743 0.64152765 -1.7925915 -0.90037392 -0.41724926 135
549 4.4479179 4.1059659 2.8376801 -1.7967869 -0.91710561 -0.42240823 249
550 11.864326 7.4196744 2.0338325 -1.7992556 -0.93316876 -0.42741471 365
551 7.2807336 2.7333829 1.2299849 -1.7999955 -0.94855168 -0.43226691 483
552 2.6971415 6.0470914 0.42613734 -1.7990057 -0.96324314 -0.43696306 103
553 10.113549 1.3607999 2.6222898 -1.7962871 -0.97723244 -0.44150147 225
554 5.5299572 4.6745084 1.8184422 -1.7918425 -0.99050939 -0.4458805 349
555 0.94636508 7.9882169 1.0145946 -1.7856761 -1.0030643 -0.45009858 475
556 8.3627729 3.3019254 0.21074703 -1.7777937 -1.014888 -0.45415417 103
557 3.7791808 6.6156339 2.4068994 -1.7682031 -1.0259719 -0.45804583 233
558 11.195589 1.9293424 1.6030519 -1.7569133 -1.0363079 -0.46177213 365
559 6.6119965 5.2430509 0.79920429 -1.7439352 -1.0458885 -0.46533173 499
560 2.0284044 0.55675942 2.9953567 -1.7292814 -1.0547067 -0.46872336 135
561 9.4448123 3.8704679 2.1915091 -1.7129659 -1.0627561 -0.47194578 273
562 4.8612201 7.1841764 1.3876616 -1.6950044 -1.0700307 -0.47499784 413
563 0.277628 2.4978849 0.58381399 -1.675414 -1.0765254 -0.47787842 55
564 7.6940359 5.8115934 2.7799664 -1.6542138 -1.0822353 -0.4805865 199
565 3.1104437 1.1253019 1.9761188 -1.6314239 -1.0871563 -0.48312109 345
566 10.526852 4.4390104 1.1722713 -1.6070664 -1.0912848 -0.48548128 493
567 5.9432595 7.7527189 0.36842368 -1.5811646 -1.0946178 -0.48766622 143
568 1.3596673 3.0664274 2.5645761 -1.5537435 -1.0971529 -0.48967511 295
569 8.7760752 6.3801359 1.7607285 -1.5248293 -1.0988883 -0.49150723 449
570 4.192483 1.6938444 0.95688094 -1.4944499 -1.0998225 -0.49316193 105
571 11.608891 5.0075529 0.15303337 -1.4626344 -1.0999551 -0.4946386 263
572 7.0252988 0.32126141 2.3491858 -1.4294134 -1.0992858 -0.49593672 423
573 2.4417066 3.6349699 1.5453382 -1.3948189 -1.0978152 -0.4970558 85
574 9.8581145 6.9486784 0.74149064 -1.3588841 -1.0955444 -0.49799545 249
575 5.2745224 2.2623869 2.9376431 -1.3216435 -1.0924749 -0.49875533 415
576 0.69093024 5.5760954 2.1337955 -1.2831329 -1.0886091 -0.49933517 83
577 8.1073381 0.8898039 1.3299479 -1.2433893 -1.0839497 -0.49973475 253
578 3.523746 4.2035124 0.52610033 -1.2024509 -1.0785002 -0.49995394 425
579 10.940154 7.5172209 2.7222527 -1.160357 -1.0722645 -0.49999264 99
580 6.3565617 2.8309294 1.9184052 -1.1171481 -1.0652472 -0.49985085 275
581 1.7729696 6.1446379 1.1145576 -1.0728658 -1.0574533 -0.49952863 453
582 9.1893774 1.4583464 0.31071002 -1.0275524 -1.0488886 -0.49902607 133
583 4.6057853 4.7720549 2.5068624 -0.98125173 -1.0395593 -0.49834338 315
584 0.02219316 0.085763393 1.7030149 -0.93400811 -1.0294723 -0.49748079 499
585 7.438601 3.3994719 0.89916729 -0.88586698 -1.0186348 -0.49643861 185
586 2.8550089 6.7131804 0.095319708 -0.8368746 -1.0070547 -0.49521723 373
587 10.271417 2.0268889 2.2914721 -0.78707805 -0.99474055 -0.49381707 63
588 5.6878246 5.3405974 1.4876246 -0.73652518 -0.98170128 -0.49223866 255
589 1.1042325 0.65430589 0.68377698 -0.68526456 -0.96794639 -0.49048255 449
590 8.5206403 3.9680144 2.8799294 -0.63334546 -0.95348591 -0.48854938 145
591 3.9370482 7.2817229 2.0760818 -0.58081776 -0.93833038 -0.48643985 343
592 11.353456 2.5954314 1.2722342 -0.52773194 -0.92249084 -0.48415472 43
593 6.7698639 5.9091399 0.46838667 -0.47413901 -0.90597886 -0.48169482 245
594 2.1862718 1.2228484 2.6645391 -0.42009046 -0.88880645 -0.47906103 449
595 9.6026797 4.5365569 1.8606915 -0.36563825 -0.87098615 -0.4762543 155
596 5.0190875 7.8502654 1.0568439 -0.31083468 -0.85253093 -0.47327565 363
597 0.43549541 3.1639739 0.25299636 -0.25573243 -0.83345426 -0.47012616 73
598 7.8519033 6.4776824 2.4491488 -0.20038443 -0.81377004 -0.46680695 285
599 3.2683111 1.7913909 1.6453012 -0.14484389 -0.79349261 -0.46331923 499
600 10.684719 5.1050994 0.84145363 -0.089164154 -0.77263676 -0.45966426 215
601 6.1011269 0.41880787 0.037606049 -0.033398742 -0.7512177 -0.45584336 433
602 1.5175347 3.7325164 2.2337585 0.022398763 -0.72925103 -0.4518579 153
603 8.9339426 7.0462249 1.4299109 0.078174745 -0.70675277 -0.44770932 375
604 4.3503505 2.3599334 0.62606332 0.13387561 -0.68373931 -0.44339913 99
605 11.766758 5.6736419 2.8222157 0.18944782 -0.66022745 -0.43892887 325
606 7.1831662 0.98735037 2.0183682 0.244838 -0.6362343 -0.43430017 53
607 2.5995741 4.3010589 1.2145206 0.2999929 -0.61177737 -0.42951469 283
608 10.015982 7.6147674 0.41067301 0.35485953 -0.58687448 -0.42457415 15
609 5.4323898 2.9284759 2.6068254 0.40938517 -0.56154378 -0.41948035 249
610 0.84879765 6.2421844 1.8029779 0.46351742 -0.53580375 -0.41423513 485
611 8.2652055 1.5558929 0.99913028 0.51720427 -0.50967313 -0.40884037 223
612 3.6816134 4.8696014 0.1952827 0.57039412 -0.48317099 -0.40329802 463
613 11.098021 0.18330986 2.3914351 0.62303587 -0.45631664 -0.39761008 205
614 6.5144291 3.4970184 1.5875875 0.67507893 -0.42912965 -0.39177862 449
615 1.930837 6.8107269 0.78373997 0.72647329 -0.40162985 -0.38580572 195
616 9.3472448 2.1244354 2.9798924 0.77716957 -0.37383727 -0.37969355 443
617 4.7636527 5.4381439 2.1760448 0.82711904 -0.34577219 -0.37344432 193
618 0.18006057 0.75185236 1.3721972 0.87627372 -0.31745505 -0.36706028 445
619 7.5964684 4.0655609 0.56834966 0.92458637 -0.2889065 -0.36054374 199
620 3.0128763 7.3792694 2.7645021 0.97201056 -0.26014735 -0.35389704 455
621 10.429284 2.6929779 1.9606545 1.0185007 -0.23119857 -0.34712259 213
622 5.845692 6.0066864 1.1568069 1.0640122 -0.20208125 -0.34022283 473
623 1.2620999 1.3203949 0.35295935 1.1085012 -0.17281662 -0.33320025 235
624 8.6785078 4.6341034 2.5491118 1.1519251 -0.14342602 -0.32605739 499
625 4.0949156 7.9478119 1.7452642 1.194242 -0.11393087 -0.31879683 265
626 11.511323 3.2615203 0.94141662 1.2354113 -0.084352662 -0.31142119 33
627 6.9277314 6.5752288 0.13756904 1.2753936 -0.054712969 -0.30393313 303
628 2.3441392 1.8889373 2.3337215 1.3141502 -0.025033393 -0.29633535 75
629 9.7605471 5.2026458 1.5298739 1.3516441 0.0046644318 -0.2886306 349
630 5.176955 0.51635434 0.72602631 1.3878391 0.034358856 -0.28082165 125
